Timestamp,City,Country,Latitude,Longitude,Temp_C,Temp_F,FeelsLike_C,FeelsLike_F,Humidity_%,Wind_kmh,Wind_Dir,Wind_Deg,Rain_mm,UV_Index,Pressure_hPa,CloudCover_%,Visibility_km,Condition,WMO_Code
2026-09-08 00:05:42,New York,United States,40.7128,-74.006,22,71.6,20,68.0,41,9,WSW,255,0.0,0,1018,1,49.1,Clear Sky,0
2026-09-08 00:05:42,London,United Kingdom,51.5074,-0.1278,18,64.4,16,60.8,67,14,WSW,252,0.0,0,1012,100,28.3,Overcast,3
2026-09-08 00:05:42,Tokyo,Japan,35.6762,139.6503,23,73.4,28,82.4,98,2,NNE,22,0.0,4,1003,77,28.6,Partly Cloudy,2
2026-09-08 00:05:42,Sydney,Australia,-33.8688,151.2093,17,62.6,14,57.2,55,19,SSE,168,0.0,4,1016,61,52.3,Partly Cloudy,2
2026-09-08 00:05:42,Dubai,UAE,25.2048,55.2708,31,87.8,35,95.0,66,11,SSE,162,0.0,0,1004,0,16.5,Clear Sky,0
2026-09-08 00:05:42,Paris,France,48.8566,2.3522,22,71.6,24,75.2,79,11,WSW,253,0.0,0,1013,62,30.9,Partly Cloudy,2
2026-09-08 00:05:42,Los Angeles,United States,34.0522,-118.2437,31,87.8,33,91.4,53,11,W,264,0.0,3,1001,5,35.3,Clear Sky,0
2026-09-08 00:05:42,Mumbai,India,19.076,72.8777,25,77.0,30,86.0,96,5,E,92,0.0,0,1011,47,6.7,Mainly Clear,1
2026-09-08 00:05:42,Cairo,Egypt,30.0444,31.2357,24,75.2,28,82.4,85,5,N,356,0.0,0,1009,45,25.1,Partly Cloudy,2
2026-09-08 00:05:42,Sao Paulo,Brazil,-23.5505,-46.6333,12,53.6,11,51.8,94,9,ESE,123,0.0,0,935,100,8.1,Overcast,3
2026-09-08 00:05:42,Moscow,Russia,55.7558,37.6173,9,48.2,7,44.6,85,8,WNW,301,0.0,0,999,99,26.5,Overcast,3
2026-09-08 05:35:56,New York,United States,40.7128,-74.006,18,64.4,17,62.6,67,7,WNW,282,0.0,0,1018,0,23.8,Clear Sky,0
2026-09-08 05:35:56,London,United Kingdom,51.5074,-0.1278,15,59.0,15,59.0,95,7,SW,225,0.7,0,1009,100,7.0,Rain,63
2026-09-08 05:35:56,Tokyo,Japan,35.6762,139.6503,28,82.4,34,93.2,80,2,ENE,59,0.0,4,1002,79,8.0,Partly Cloudy,2
2026-09-08 05:35:56,Sydney,Australia,-33.8688,151.2093,18,64.4,15,59.0,50,9,SSE,154,0.0,2,1013,100,56.5,Overcast,3
2026-09-08 05:35:56,Dubai,UAE,25.2048,55.2708,39,102.2,38,100.4,24,21,SSW,202,0.0,5,1006,1,21.9,Clear Sky,0
2026-09-08 05:35:56,Paris,France,48.8566,2.3522,19,66.2,20,68.0,78,10,WSW,239,0.0,0,1010,64,31.9,Overcast,3
