Timestamp,City,Country,Latitude,Longitude,Temp_C,Temp_F,FeelsLike_C,FeelsLike_F,Humidity_%,Wind_kmh,Wind_Dir,Wind_Deg,Rain_mm,UV_Index,Pressure_hPa,CloudCover_%,Visibility_km,Condition,WMO_Code
2026-06-26 00:07:30,New York,United States,40.7128,-74.006,24,75.2,23,73.4,59,18,SSE,150,0.0,0,1014,100,29.3,Overcast,3
2026-06-26 00:07:30,London,United Kingdom,51.5074,-0.1278,24,75.2,26,78.8,73,13,E,82,0.0,0,1012,0,20.6,Clear Sky,0
2026-06-26 00:07:30,Tokyo,Japan,35.6762,139.6503,23,73.4,28,82.4,93,5,SSW,198,0.0,3,1002,100,23.9,Overcast,3
2026-06-26 00:07:30,Sydney,Australia,-33.8688,151.2093,14,57.2,14,57.2,92,6,SW,219,0.0,1,1023,48,8.7,Mainly Clear,1
2026-06-26 00:07:30,Dubai,UAE,25.2048,55.2708,30,86.0,34,93.2,66,10,S,185,0.0,0,999,0,15.5,Clear Sky,0
2026-06-26 00:07:30,Paris,France,48.8566,2.3522,29,84.2,31,87.8,46,5,E,99,0.0,0,1010,3,36.8,Mainly Clear,1
2026-06-26 00:07:30,Singapore,Singapore,1.3521,103.8198,26,78.8,30,86.0,94,9,SSE,150,0.1,1,1006,24,5.0,Light Drizzle,51
2026-06-26 00:07:30,Los Angeles,United States,34.0522,-118.2437,24,75.2,23,73.4,56,16,WSW,253,0.0,4,1000,5,30.8,Clear Sky,0
2026-06-26 00:07:30,Mumbai,India,19.076,72.8777,27,80.6,32,89.6,88,4,S,182,0.0,0,1006,97,14.9,Overcast,3
2026-06-26 00:07:30,Cairo,Egypt,30.0444,31.2357,24,75.2,26,78.8,63,2,N,360,0.0,0,1009,0,39.7,Clear Sky,0
2026-06-26 00:07:30,Sao Paulo,Brazil,-23.5505,-46.6333,11,51.8,10,50.0,98,7,SSE,152,0.0,0,938,100,6.1,Overcast,3
2026-06-26 00:07:30,Moscow,Russia,55.7558,37.6173,12,53.6,12,53.6,90,3,NW,306,0.0,0,997,32,23.5,Mainly Clear,1
2026-06-26 05:07:19,New York,United States,40.7128,-74.006,22,71.6,21,69.8,69,16,S,171,0.0,0,1014,100,23.7,Overcast,3
2026-06-26 05:07:19,London,United Kingdom,51.5074,-0.1278,25,77.0,28,82.4,76,7,ENE,76,0.0,0,1011,0,8.6,Clear Sky,0
2026-06-26 05:07:19,Tokyo,Japan,35.6762,139.6503,27,80.6,31,87.8,80,10,SSW,206,0.0,5,1000,100,25.8,Overcast,3
2026-06-26 05:07:19,Sydney,Australia,-33.8688,151.2093,15,59.0,14,57.2,76,10,S,174,0.0,2,1019,27,33.3,Mainly Clear,1
2026-06-26 05:07:19,Dubai,UAE,25.2048,55.2708,36,96.8,37,98.6,35,13,SW,218,0.0,5,1000,0,19.7,Clear Sky,0
2026-06-26 05:07:19,Paris,France,48.8566,2.3522,27,80.6,28,82.4,53,6,E,93,0.0,0,1009,100,30.5,Overcast,3
2026-06-26 05:07:19,Singapore,Singapore,1.3521,103.8198,31,87.8,37,98.6,67,12,S,170,0.0,8,1006,33,7.2,Mainly Clear,1
2026-06-26 05:07:19,Los Angeles,United States,34.0522,-118.2437,16,60.8,17,62.6,87,8,W,275,0.0,0,1000,9,14.6,Clear Sky,0
2026-06-26 05:07:19,Mumbai,India,19.076,72.8777,29,84.2,34,93.2,76,9,SW,223,0.0,2,1008,47,13.5,Mainly Clear,1
2026-06-26 05:07:19,Cairo,Egypt,30.0444,31.2357,24,75.2,27,80.6,73,3,NNW,330,0.0,2,1010,27,34.3,Mainly Clear,1
2026-06-26 05:07:19,Moscow,Russia,55.7558,37.6173,16,60.8,15,59.0,70,4,N,350,0.0,3,998,16,36.3,Mainly Clear,1
