Timestamp,City,Country,Latitude,Longitude,Temp_C,Temp_F,FeelsLike_C,FeelsLike_F,Humidity_%,Wind_kmh,Wind_Dir,Wind_Deg,Rain_mm,UV_Index,Pressure_hPa,CloudCover_%,Visibility_km,Condition,WMO_Code
2026-08-09 01:36:42,New York,United States,40.7128,-74.006,24,75.2,26,78.8,77,15,SW,230,0.0,0,1010,1,20.7,Clear Sky,0
2026-08-09 01:36:42,London,United Kingdom,51.5074,-0.1278,21,69.8,20,68.0,48,2,S,172,0.0,0,1013,1,21.6,Clear Sky,0
2026-08-09 01:36:42,Tokyo,Japan,35.6762,139.6503,29,84.2,35,95.0,74,5,NNE,18,0.0,6,1004,25,25.1,Mainly Clear,1
2026-08-09 01:36:42,Sydney,Australia,-33.8688,151.2093,17,62.6,16,60.8,57,7,N,351,0.0,1,1005,100,38.1,Overcast,3
2026-08-09 01:36:42,Dubai,UAE,25.2048,55.2708,33,91.4,38,100.4,61,10,E,85,0.0,0,998,14,16.1,Clear Sky,0
2026-08-09 01:36:42,Paris,France,48.8566,2.3522,22,71.6,22,71.6,41,2,E,81,0.0,0,1010,100,43.4,Overcast,3
2026-08-09 01:36:42,Singapore,Singapore,1.3521,103.8198,29,84.2,33,91.4,71,12,SE,143,0.0,3,1007,72,15.8,Partly Cloudy,2
2026-08-09 01:36:42,Los Angeles,United States,34.0522,-118.2437,27,80.6,27,80.6,53,15,WSW,257,0.0,1,999,2,34.2,Clear Sky,0
2026-08-09 01:36:42,Mumbai,India,19.076,72.8777,27,80.6,30,86.0,82,14,W,268,0.1,0,1006,68,9.1,Light Drizzle,51
2026-08-09 01:36:42,Cairo,Egypt,30.0444,31.2357,26,78.8,29,84.2,81,9,N,353,0.0,0,1005,64,28.9,Partly Cloudy,2
2026-08-09 01:36:42,Sao Paulo,Brazil,-23.5505,-46.6333,22,71.6,22,71.6,65,12,NNW,341,0.0,0,928,40,33.1,Mainly Clear,1
2026-08-09 01:36:42,Moscow,Russia,55.7558,37.6173,16,60.8,16,60.8,82,6,WNW,292,0.0,0,999,76,28.7,Partly Cloudy,2
2026-08-09 03:40:08,New York,United States,40.7128,-74.006,24,75.2,26,78.8,80,14,SW,226,0.0,0,1011,0,18.9,Clear Sky,0
2026-08-09 03:40:08,London,United Kingdom,51.5074,-0.1278,20,68.0,18,64.4,43,3,SW,231,0.0,0,1013,0,15.8,Clear Sky,0
2026-08-09 03:40:08,Tokyo,Japan,35.6762,139.6503,31,87.8,37,98.6,67,4,NE,42,0.0,7,1002,38,41.3,Mainly Clear,1
2026-08-09 03:40:08,Sydney,Australia,-33.8688,151.2093,18,64.4,16,60.8,50,12,N,354,0.0,3,1003,94,59.8,Overcast,3
2026-08-09 03:40:08,Dubai,UAE,25.2048,55.2708,35,95.0,39,102.2,53,10,E,94,0.0,2,1000,48,16.1,Mainly Clear,1
2026-08-09 03:40:08,Paris,France,48.8566,2.3522,21,69.8,20,68.0,43,2,SE,129,0.0,0,1011,100,37.2,Overcast,3
2026-08-09 03:40:08,Singapore,Singapore,1.3521,103.8198,31,87.8,36,96.8,59,14,SSE,164,0.0,7,1006,88,15.5,Overcast,3
2026-08-09 03:40:08,Los Angeles,United States,34.0522,-118.2437,22,71.6,24,75.2,80,8,W,260,0.0,0,1000,9,17.6,Clear Sky,0
2026-08-09 03:40:08,Mumbai,India,19.076,72.8777,28,82.4,32,89.6,78,15,W,269,0.1,2,1007,77,9.8,Light Drizzle,51
2026-08-09 03:40:08,Cairo,Egypt,30.0444,31.2357,25,77.0,29,84.2,82,7,N,357,0.0,0,1005,64,27.7,Partly Cloudy,2
2026-08-09 03:40:08,Sao Paulo,Brazil,-23.5505,-46.6333,21,69.8,21,69.8,64,11,NNW,335,0.0,0,928,1,33.1,Clear Sky,0
2026-08-09 03:40:08,Moscow,Russia,55.7558,37.6173,15,59.0,15,59.0,87,8,NW,317,0.0,1,1000,71,22.6,Partly Cloudy,2
2026-08-09 05:02:02,New York,United States,40.7128,-74.006,24,75.2,27,80.6,85,10,SW,236,0.0,0,1011,0,16.0,Clear Sky,0
2026-08-09 05:02:02,London,United Kingdom,51.5074,-0.1278,19,66.2,18,64.4,45,4,SW,232,0.0,0,1013,74,9.9,Partly Cloudy,2
2026-08-09 05:02:02,Tokyo,Japan,35.6762,139.6503,32,89.6,37,98.6,64,6,ENE,58,0.0,6,1002,65,6.8,Partly Cloudy,2
2026-08-09 05:02:02,Sydney,Australia,-33.8688,151.2093,18,64.4,15,59.0,56,15,N,356,0.0,0,1002,100,57.7,Overcast,3
2026-08-09 05:02:02,Dubai,UAE,25.2048,55.2708,39,102.2,43,109.4,45,13,ESE,103,0.0,4,1000,0,17.5,Clear Sky,0
2026-08-09 05:02:02,Paris,France,48.8566,2.3522,21,69.8,20,68.0,42,2,E,90,0.0,0,1010,100,32.1,Overcast,3
2026-08-09 05:02:02,Singapore,Singapore,1.3521,103.8198,32,89.6,36,96.8,54,15,S,172,0.0,9,1005,87,18.4,Overcast,3
2026-08-09 05:02:02,Los Angeles,United States,34.0522,-118.2437,22,71.6,24,75.2,78,4,SW,236,0.0,0,1001,9,18.1,Clear Sky,0
2026-08-09 05:02:02,Mumbai,India,19.076,72.8777,28,82.4,31,87.8,78,17,W,274,0.0,3,1008,51,3.7,Partly Cloudy,2
2026-08-09 05:02:02,Cairo,Egypt,30.0444,31.2357,26,78.8,29,84.2,78,8,N,2,0.0,1,1005,64,30.0,Partly Cloudy,2
2026-08-09 05:02:02,Sao Paulo,Brazil,-23.5505,-46.6333,21,69.8,20,68.0,63,10,NNW,334,0.0,0,927,1,33.2,Clear Sky,0
2026-08-09 05:02:02,Moscow,Russia,55.7558,37.6173,17,62.6,17,62.6,81,8,NW,326,0.0,2,1000,84,27.5,Overcast,3
2026-08-09 06:53:13,New York,United States,40.7128,-74.006,24,75.2,26,78.8,85,10,SW,224,0.0,0,1011,0,15.5,Clear Sky,0
2026-08-09 06:53:13,London,United Kingdom,51.5074,-0.1278,20,68.0,19,66.2,42,1,NNE,28,0.0,1,1013,83,7.5,Overcast,3
2026-08-09 06:53:13,Tokyo,Japan,35.6762,139.6503,31,87.8,36,96.8,59,4,NE,37,0.0,2,1002,39,3.3,Mainly Clear,1
2026-08-09 06:53:13,Sydney,Australia,-33.8688,151.2093,15,59.0,12,53.6,68,18,N,358,0.0,0,1001,100,14.2,Overcast,3
