Timestamp,City,Country,Latitude,Longitude,Temp_C,Temp_F,FeelsLike_C,FeelsLike_F,Humidity_%,Wind_kmh,Wind_Dir,Wind_Deg,Rain_mm,UV_Index,Pressure_hPa,CloudCover_%,Visibility_km,Condition,WMO_Code
2026-09-04 02:58:35,New York,United States,40.7128,-74.006,25,77.0,28,82.4,83,10,WSW,243,0.0,0,1008,100,17.1,Overcast,3
2026-09-04 02:58:35,London,United Kingdom,51.5074,-0.1278,20,68.0,20,68.0,82,23,SW,227,0.0,0,1010,100,22.3,Overcast,3
2026-09-04 02:58:35,Tokyo,Japan,35.6762,139.6503,24,75.2,29,84.2,88,2,NNE,22,0.2,2,1007,82,3.4,Drizzle,53
2026-09-04 02:58:35,Sydney,Australia,-33.8688,151.2093,22,71.6,21,69.8,30,4,NNW,328,0.0,6,1009,0,66.7,Clear Sky,0
2026-09-04 02:58:35,Dubai,UAE,25.2048,55.2708,31,87.8,38,100.4,77,8,ESE,116,0.0,0,1002,0,14.7,Clear Sky,0
2026-09-04 02:58:35,Paris,France,48.8566,2.3522,22,71.6,24,75.2,76,6,SW,220,0.0,0,1015,6,34.5,Clear Sky,0
2026-09-04 02:58:35,Singapore,Singapore,1.3521,103.8198,30,86.0,34,93.2,65,13,S,173,0.0,6,1009,80,10.0,Overcast,3
2026-09-04 02:58:35,Los Angeles,United States,34.0522,-118.2437,21,69.8,21,69.8,71,9,WSW,256,0.0,0,1000,0,22.3,Clear Sky,0
2026-09-04 02:58:35,Mumbai,India,19.076,72.8777,26,78.8,32,89.6,90,4,WSW,247,0.2,2,1009,100,5.0,Drizzle,53
2026-09-04 02:58:35,Cairo,Egypt,30.0444,31.2357,24,75.2,28,82.4,89,3,NNW,333,0.0,0,1007,38,19.5,Mainly Clear,1
2026-09-04 02:58:35,Sao Paulo,Brazil,-23.5505,-46.6333,17,62.6,17,62.6,72,8,N,360,0.0,0,928,0,28.2,Clear Sky,0
2026-09-04 02:58:35,Moscow,Russia,55.7558,37.6173,12,53.6,13,55.4,97,2,WSW,243,0.0,0,997,63,11.4,Partly Cloudy,2
2026-09-04 07:53:56,New York,United States,40.7128,-74.006,22,71.6,26,78.8,90,4,NNW,331,0.0,0,1006,100,13.4,Overcast,3
2026-09-04 07:53:56,London,United Kingdom,51.5074,-0.1278,20,68.0,20,68.0,80,22,SW,235,0.0,0,1009,99,15.9,Overcast,3
2026-09-04 07:53:56,Tokyo,Japan,35.6762,139.6503,23,73.4,28,82.4,91,2,NNW,338,0.1,0,1007,95,4.1,Light Drizzle,51
2026-09-04 07:53:56,Sydney,Australia,-33.8688,151.2093,18,64.4,16,60.8,65,13,NNE,33,0.0,0,1007,0,50.4,Clear Sky,0
2026-09-04 07:53:56,Dubai,UAE,25.2048,55.2708,40,104.0,46,114.8,38,8,WNW,288,0.0,8,1002,2,21.4,Clear Sky,0
2026-09-04 07:53:56,Paris,France,48.8566,2.3522,21,69.8,22,71.6,78,9,WSW,248,0.0,2,1015,56,29.7,Partly Cloudy,2
2026-09-04 07:53:56,Singapore,Singapore,1.3521,103.8198,32,89.6,35,95.0,58,14,S,187,0.0,6,1005,14,13.6,Clear Sky,0
2026-09-04 07:53:56,Los Angeles,United States,34.0522,-118.2437,18,64.4,20,68.0,89,1,NE,34,0.0,0,1001,2,13.0,Clear Sky,0
2026-09-04 07:53:56,Mumbai,India,19.076,72.8777,29,84.2,34,93.2,74,10,W,262,0.0,7,1010,97,8.8,Overcast,3
2026-09-04 07:53:56,Cairo,Egypt,30.0444,31.2357,29,84.2,34,93.2,63,5,NNW,328,0.0,5,1008,34,37.0,Mainly Clear,1
2026-09-04 07:53:56,Sao Paulo,Brazil,-23.5505,-46.6333,16,60.8,16,60.8,73,8,NW,318,0.0,0,928,0,28.9,Clear Sky,0
2026-09-04 07:53:56,Moscow,Russia,55.7558,37.6173,17,62.6,17,62.6,73,5,SW,217,0.0,4,997,45,33.1,Partly Cloudy,2
2026-09-04 12:30:14,New York,United States,40.7128,-74.006,24,75.2,27,80.6,85,14,NNW,329,0.0,2,1007,0,16.6,Clear Sky,0
2026-09-04 12:30:14,London,United Kingdom,51.5074,-0.1278,21,69.8,18,64.4,48,20,W,273,0.0,3,1012,100,23.7,Overcast,3
2026-09-04 12:30:14,Tokyo,Japan,35.6762,139.6503,22,71.6,27,80.6,96,1,WNW,288,0.3,0,1008,95,2.5,Heavy Drizzle,55
2026-09-04 12:30:14,Sydney,Australia,-33.8688,151.2093,16,60.8,15,59.0,74,4,WNW,286,0.0,0,1008,0,49.5,Clear Sky,0
2026-09-04 12:30:14,Dubai,UAE,25.2048,55.2708,37,98.6,42,107.6,53,15,NNW,342,0.0,3,1001,14,17.7,Clear Sky,0
2026-09-04 12:30:14,Paris,France,48.8566,2.3522,27,80.6,27,80.6,52,17,W,280,0.0,6,1013,55,40.7,Partly Cloudy,2
2026-09-04 12:30:14,Singapore,Singapore,1.3521,103.8198,28,82.4,32,89.6,78,9,SE,143,0.0,0,1007,1,11.9,Clear Sky,0
2026-09-04 12:30:14,Los Angeles,United States,34.0522,-118.2437,18,64.4,20,68.0,89,5,E,98,0.0,0,1001,18,17.0,Clear Sky,0
2026-09-04 12:30:14,Mumbai,India,19.076,72.8777,28,82.4,32,89.6,80,12,W,262,0.0,1,1008,72,10.9,Partly Cloudy,2
2026-09-04 12:30:14,Cairo,Egypt,30.0444,31.2357,37,98.6,37,98.6,24,9,NW,310,0.0,5,1006,19,49.1,Mainly Clear,1
2026-09-04 12:30:14,Sao Paulo,Brazil,-23.5505,-46.6333,23,73.4,24,75.2,59,8,NW,316,0.0,2,932,20,29.9,Mainly Clear,1
2026-09-04 12:30:14,Moscow,Russia,55.7558,37.6173,21,69.8,20,68.0,52,9,SW,214,0.0,1,994,37,41.0,Mainly Clear,1
